2022-04-09 08:13:01.881 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 8444 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-09 08:13:01.885 [main] INFO  App - No active profile set, falling back to default profiles: default
2022-04-09 08:13:04.363 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-04-09 08:13:04.366 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-04-09 08:13:04.394 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2022-04-09 08:13:05.337 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-04-09 08:13:05.356 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-04-09 08:13:05.356 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-09 08:13:05.356 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.55]
2022-04-09 08:13:05.448 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-09 08:13:05.449 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3498 ms
2022-04-09 08:13:05.620 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2022-04-09 08:13:05.775 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-04-09 08:13:08.947 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-04-09 08:13:08.977 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-04-09 08:13:08.988 [main] INFO  App - Started App in 7.793 seconds (JVM running for 13.27)
2022-04-09 10:30:03.381 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 11696 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-09 10:30:03.387 [main] INFO  App - No active profile set, falling back to default profiles: default
2022-04-09 10:30:04.630 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-04-09 10:30:04.633 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-04-09 10:30:04.650 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2022-04-09 10:30:05.415 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-04-09 10:30:05.424 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-04-09 10:30:05.424 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-09 10:30:05.424 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.55]
2022-04-09 10:30:05.506 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-09 10:30:05.506 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2057 ms
2022-04-09 10:30:05.658 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2022-04-09 10:30:05.763 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-04-09 10:30:08.503 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2022-04-09 10:30:08.515 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2022-04-09 10:30:08.679 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-04-09 10:30:08.680 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-04-09 10:31:55.937 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 3420 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-09 10:31:55.941 [main] INFO  App - No active profile set, falling back to default profiles: default
2022-04-09 10:31:56.780 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-04-09 10:31:56.782 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-04-09 10:31:56.798 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 4 ms. Found 0 Redis repository interfaces.
2022-04-09 10:31:57.437 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-04-09 10:31:57.444 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-04-09 10:31:57.444 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-09 10:31:57.444 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.55]
2022-04-09 10:31:57.520 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-09 10:31:57.520 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1527 ms
2022-04-09 10:31:57.630 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2022-04-09 10:31:57.706 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-04-09 10:32:00.430 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2022-04-09 10:32:00.442 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2022-04-09 10:32:00.475 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-04-09 10:32:00.476 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-04-09 10:34:10.440 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 15056 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-09 10:34:10.444 [main] INFO  App - No active profile set, falling back to default profiles: default
2022-04-09 10:34:11.342 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-04-09 10:34:11.344 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-04-09 10:34:11.365 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 5 ms. Found 0 Redis repository interfaces.
2022-04-09 10:34:12.112 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-04-09 10:34:12.120 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-04-09 10:34:12.120 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-09 10:34:12.121 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.55]
2022-04-09 10:34:12.203 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-09 10:34:12.203 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1703 ms
2022-04-09 10:34:12.321 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2022-04-09 10:34:12.402 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-04-09 10:34:15.336 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-04-09 10:34:15.370 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-04-09 10:34:15.382 [main] INFO  App - Started App in 5.458 seconds (JVM running for 6.09)
2022-04-09 10:37:57.214 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 13028 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-09 10:37:57.218 [main] INFO  App - No active profile set, falling back to default profiles: default
2022-04-09 10:37:58.491 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-04-09 10:37:58.495 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-04-09 10:37:58.518 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 8 ms. Found 0 Redis repository interfaces.
2022-04-09 10:37:59.402 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-04-09 10:37:59.415 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2022-04-09 10:37:59.416 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-04-09 10:37:59.417 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.55]
2022-04-09 10:37:59.521 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-04-09 10:37:59.521 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2222 ms
2022-04-09 10:37:59.665 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2022-04-09 10:37:59.765 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-04-09 10:38:03.869 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2022-04-09 10:38:03.908 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-04-09 10:38:03.921 [main] INFO  App - Started App in 7.491 seconds (JVM running for 8.37)
2022-04-09 10:38:07.931 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-09 10:38:07.931 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-04-09 10:38:07.932 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2022-04-09 10:38:09.027 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log start===============
2022-04-09 10:38:09.027 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - verify:success
2022-04-09 10:38:09.051 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - time:2022-04-09T10:38:09.051403400
2022-04-09 10:38:09.052 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - method:com.a243.magicbazaar.controller.reception.ReTokenController.login()
2022-04-09 10:38:09.055 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - param:[null]
2022-04-09 10:38:09.055 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - result:redirect:/reception/url/index
2022-04-09 10:38:09.055 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - execution time:1021ms
2022-04-09 10:38:09.056 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log end===============
2022-04-09 10:38:09.126 [http-nio-8080-exec-1] INFO  com.a243.magicbazaar.config.log.WebLogAspect - {"method":"GET","uri":"/reception/login","url":"http://localhost:8080/reception/login","result":"redirect:/reception/url/index","basePath":"http://localhost:8080/reception/login","startTime":1649471888004,"spendTime":1052}
2022-04-09 10:38:09.154 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log start===============
2022-04-09 10:38:09.154 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - verify:success
2022-04-09 10:38:09.154 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - time:2022-04-09T10:38:09.154208300
2022-04-09 10:38:09.155 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - method:com.a243.magicbazaar.controller.reception.ReceptionController.index()
2022-04-09 10:38:09.155 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - param:[]
2022-04-09 10:38:09.155 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - result:reception/index
2022-04-09 10:38:09.155 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - execution time:2ms
2022-04-09 10:38:09.155 [http-nio-8080-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log end===============
